,user_id,grade_id,sex,height,weight,bmi,usa_routes
151,14202.0,51.0,0,172,73,24.675500270416443,5.12a
152,14303.0,46.0,0,176,68,21.952479338842977,5.11b
153,14365.0,62.0,0,174,73,24.111507464658473,5.13b
154,14396.0,53.0,0,178,68,21.461936624163616,5.12b
155,14597.0,70.0,0,169,63,22.058051188683873,5.14b
156,14741.0,59.0,0,177,68,21.705129432793896,5.13a
157,14767.0,51.0,0,183,78,23.291229956104985,5.12a
159,14879.0,57.0,0,165,68,24.977043158861342,5.12d
160,14924.0,59.0,0,193,88,23.624795296518027,5.13a
162,15120.0,66.0,0,167,63,22.589551436050055,5.13d
163,15158.0,51.0,0,175,63,20.571428571428573,5.12a
164,15283.0,55.0,0,190,88,24.37673130193906,5.12c
165,15370.0,51.0,0,152,78,33.76038781163435,5.12a
168,15600.0,46.0,0,155,73,30.38501560874089,5.11b
169,15643.0,42.0,0,173,73,24.3910588392529,5.10d
170,15753.0,72.0,0,168,68,24.092970521541954,5.14c
171,15999.0,64.0,0,180,63,19.444444444444443,5.13c
172,16033.0,62.0,0,176,68,21.952479338842977,5.13b
173,16085.0,62.0,0,178,73,23.04002019946976,5.13b
175,16363.0,66.0,0,182,78,23.54788069073783,5.13d
176,16476.0,46.0,0,178,73,23.04002019946976,5.11b
179,16648.0,59.0,0,182,78,23.54788069073783,5.13a
180,16682.0,62.0,0,177,63,20.109164033323754,5.13b
181,16711.0,38.0,0,178,68,21.461936624163616,5.10b
